temporada,fase,rodada,grupo,perna,data,mandante,pais_mandante,nome_curto_mandante,visitante,pais_visitante,nome_curto_visitante,gols_mandante,gols_visitante,resultado,gols_intervalo_mandante,gols_intervalo_visitante,penaltis_mandante,penaltis_visitante,vencedor_penaltis,prorrogacao,observacao,fonte
2015,Group,,C,1,2015-04-14,Racing Club,ARG,Racing,Deportivo Táchira,VEN,Deportivo Táchira,3.0,2.0,mandante,0.0,1.0,,,,False,,openfootball
2015,Group,,C,1,2015-04-14,Sporting Cristal,PER,Sporting Cristal,Guaraní,PAR,Guaraní,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-04-28,Universitario de Sucre,BOL,Universitario de Sucre,UANL Tigres,MEX,Tigres UANL,1.0,2.0,visitante,1.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-05-05,Estudiantes,ARG,Estudiantes,Santa Fe,COL,Santa Fe,2.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-05-06,Guaraní,PAR,Guaraní,Corinthians SP,BRA,Corinthians,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-05-06,Atlético Mineiro,BRA,Atlético Mineiro,Internacional,BRA,Internacional,2.0,2.0,empate,1.0,1.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-05-06,São Paulo FC,BRA,São Paulo,Cruzeiro,BRA,Cruzeiro,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-05-07,Montevideo Wanderers,URU,Montevideo Wanderers,Racing Club,ARG,Racing,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-05-07,River Plate,ARG,River Plate,Boca Juniors,ARG,Boca Juniors,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,1,2015-05-07,Emelec,ECU,Emelec,Atlético Nacional,COL,Atlético Nacional,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,2,2015-05-05,UANL Tigres,MEX,Tigres UANL,Universitario de Sucre,BOL,Universitario de Sucre,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,2,2015-05-12,Santa Fe,COL,Santa Fe,Estudiantes,ARG,Estudiantes,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,2,2015-05-13,Cruzeiro,BRA,Cruzeiro,São Paulo FC,BRA,São Paulo,4.0,3.0,mandante,0.0,0.0,4.0,3.0,Cruzeiro,True,,openfootball
2015,Playoffs,Round of 16,,2,2015-05-13,Internacional,BRA,Internacional,Atlético Mineiro,BRA,Atlético Mineiro,3.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,2,2015-05-13,Corinthians SP,BRA,Corinthians,Guaraní,PAR,Guaraní,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,2,2015-05-14,Racing Club,ARG,Racing,Montevideo Wanderers,URU,Montevideo Wanderers,2.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2015,Playoffs,Round of 16,,2,2015-05-15,Boca Juniors,ARG,Boca Juniors,River Plate,ARG,River Plate,0.0,3.0,visitante,,,,,,False,awarded,openfootball
2015,Playoffs,Round of 16,,2,2015-05-14,Atlético Nacional,COL,Atlético Nacional,Emelec,ECU,Emelec,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,1,2015-05-19,Emelec,ECU,Emelec,UANL Tigres,MEX,Tigres UANL,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,1,2015-05-20,Santa Fe,COL,Santa Fe,Internacional,BRA,Internacional,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,1,2015-05-21,Guaraní,PAR,Guaraní,Racing Club,ARG,Racing,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,1,2015-05-21,River Plate,ARG,River Plate,Cruzeiro,BRA,Cruzeiro,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,2,2015-05-26,UANL Tigres,MEX,Tigres UANL,Emelec,ECU,Emelec,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,2,2015-05-27,Internacional,BRA,Internacional,Santa Fe,COL,Santa Fe,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,2,2015-05-27,Cruzeiro,BRA,Cruzeiro,River Plate,ARG,River Plate,0.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2015,Finals,Quarterfinals,,2,2015-05-28,Racing Club,ARG,Racing,Guaraní,PAR,Guaraní,0.0,0.0,empate,,,,,,False,,openfootball
2015,Finals,Semifinals,,1,2015-07-14,River Plate,ARG,River Plate,Guaraní,PAR,Guaraní,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2015,Finals,Semifinals,,1,2015-07-15,Internacional,BRA,Internacional,UANL Tigres,MEX,Tigres UANL,2.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2015,Finals,Semifinals,,2,2015-07-21,Guaraní,PAR,Guaraní,River Plate,ARG,River Plate,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2015,Finals,Semifinals,,2,2015-07-22,UANL Tigres,MEX,Tigres UANL,Internacional,BRA,Internacional,3.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2015,Finals,Final,,1,2015-07-29,UANL Tigres,MEX,Tigres UANL,River Plate,ARG,River Plate,0.0,0.0,empate,,,,,,False,,openfootball
2015,Finals,Final,,2,2015-08-05,River Plate,ARG,River Plate,UANL Tigres,MEX,Tigres UANL,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,1,2016-02-02,Huracán,ARG,Huracán,Caracas FC,VEN,Caracas,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,1,2016-02-02,River Plate,URU,River Plate,Universidad de Chile,CHI,Universidad de Chile,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,1,2016-02-03,Universidad Cesar Vallejo,PER,Universidad César Vallejo,São Paulo FC,BRA,São Paulo,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,1,2016-02-04,Puebla FC,MEX,Puebla,Racing Club,ARG,Racing,2.0,2.0,empate,1.0,1.0,,,,False,,openfootball
2016,Qualifying,Round 1,,1,2016-02-04,Independiente del Valle,ECU,Independiente del Valle,Guaraní,PAR,Guaraní,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,1,2016-02-04,Oriente Petrolero,BOL,Oriente Petrolero,Santa Fe,COL,Santa Fe,1.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2016,Qualifying,Round 1,,2,2016-02-09,Universidad de Chile,CHI,Universidad de Chile,River Plate,URU,River Plate,0.0,0.0,empate,,,,,,False,,openfootball
2016,Qualifying,Round 1,,2,2016-02-09,Caracas FC,VEN,Caracas,Huracán,ARG,Huracán,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,2,2016-02-10,São Paulo FC,BRA,São Paulo,Universidad Cesar Vallejo,PER,Universidad César Vallejo,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,2,2016-02-10,Racing Club,ARG,Racing,Puebla FC,MEX,Puebla,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,2,2016-02-11,Guaraní,PAR,Guaraní,Independiente del Valle,ECU,Independiente del Valle,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Qualifying,Round 1,,2,2016-02-11,Santa Fe,COL,Santa Fe,Oriente Petrolero,BOL,Oriente Petrolero,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-02-17,São Paulo FC,BRA,São Paulo,The Strongest,BOL,The Strongest,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-02-25,Trujillanos FC,VEN,Trujillanos,River Plate,URU,River Plate,0.0,4.0,visitante,0.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-02,The Strongest,BOL,The Strongest,Trujillanos FC,VEN,Trujillanos,2.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-10,River Plate,URU,River Plate,São Paulo FC,BRA,São Paulo,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-16,The Strongest,BOL,The Strongest,River Plate,URU,River Plate,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-16,Trujillanos FC,VEN,Trujillanos,São Paulo FC,BRA,São Paulo,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-05,São Paulo FC,BRA,São Paulo,Trujillanos FC,VEN,Trujillanos,6.0,0.0,mandante,3.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-06,River Plate,URU,River Plate,The Strongest,BOL,The Strongest,6.0,0.0,mandante,5.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-12,Trujillanos FC,VEN,Trujillanos,The Strongest,BOL,The Strongest,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-13,São Paulo FC,BRA,São Paulo,River Plate,URU,River Plate,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-21,River Plate,URU,River Plate,Trujillanos FC,VEN,Trujillanos,4.0,3.0,mandante,2.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-21,The Strongest,BOL,The Strongest,São Paulo FC,BRA,São Paulo,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-02-16,River Plate,URU,River Plate,Palmeiras,BRA,Palmeiras,2.0,2.0,empate,0.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-02-25,Rosario Central,ARG,Rosario Central,Nacional,URU,Nacional,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-02,Nacional,URU,Nacional,River Plate,URU,River Plate,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,A,1,2016-03-03,Palmeiras,BRA,Palmeiras,Rosario Central,ARG,Rosario Central,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-09,Rosario Central,ARG,Rosario Central,River Plate,URU,River Plate,4.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-09,Palmeiras,BRA,Palmeiras,Nacional,URU,Nacional,1.0,2.0,visitante,1.0,2.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-17,River Plate,URU,River Plate,Rosario Central,ARG,Rosario Central,1.0,3.0,visitante,1.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-03-17,Nacional,URU,Nacional,Palmeiras,BRA,Palmeiras,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-06,Rosario Central,ARG,Rosario Central,Palmeiras,BRA,Palmeiras,3.0,3.0,empate,1.0,2.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-07,River Plate,URU,River Plate,Nacional,URU,Nacional,2.0,2.0,empate,1.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-14,Nacional,URU,Nacional,Rosario Central,ARG,Rosario Central,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Group,,A,1,2016-04-14,Palmeiras,BRA,Palmeiras,River Plate,URU,River Plate,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-02-24,Racing Club,ARG,Racing,Bolívar,BOL,Bolívar,4.0,1.0,mandante,3.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-02-24,Deportivo Cali,COL,Deportivo Cali,Boca Juniors,ARG,Boca Juniors,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,G,1,2016-03-03,Boca Juniors,ARG,Boca Juniors,Racing Club,ARG,Racing,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,G,1,2016-03-03,Bolívar,BOL,Bolívar,Deportivo Cali,COL,Deportivo Cali,5.0,0.0,mandante,3.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-03-10,Bolívar,BOL,Bolívar,Boca Juniors,ARG,Boca Juniors,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-03-17,Deportivo Cali,COL,Deportivo Cali,Racing Club,ARG,Racing,2.0,2.0,empate,2.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-04-07,Boca Juniors,ARG,Boca Juniors,Bolívar,BOL,Bolívar,3.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-04-07,Racing Club,ARG,Racing,Deportivo Cali,COL,Deportivo Cali,4.0,2.0,mandante,3.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-04-13,Racing Club,ARG,Racing,Boca Juniors,ARG,Boca Juniors,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-04-14,Deportivo Cali,COL,Deportivo Cali,Bolívar,BOL,Bolívar,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2016,Group,,G,1,2016-04-20,Boca Juniors,ARG,Boca Juniors,Deportivo Cali,COL,Deportivo Cali,6.0,2.0,mandante,2.0,2.0,,,,False,,openfootball
2016,Group,,G,1,2016-04-20,Bolívar,BOL,Bolívar,Racing Club,ARG,Racing,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2016,Group,,E,1,2016-02-18,Sporting Cristal,PER,Sporting Cristal,Peñarol,URU,Peñarol,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2016,Group,,E,1,2016-02-23,Huracán,ARG,Huracán,Atlético Nacional,COL,Atlético Nacional,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Group,,E,1,2016-03-01,Atlético Nacional,COL,Atlético Nacional,Sporting Cristal,PER,Sporting Cristal,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,E,1,2016-03-01,Peñarol,URU,Peñarol,Huracán,ARG,Huracán,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Group,,E,1,2016-03-08,Atlético Nacional,COL,Atlético Nacional,Peñarol,URU,Peñarol,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,E,1,2016-03-08,Sporting Cristal,PER,Sporting Cristal,Huracán,ARG,Huracán,3.0,2.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,E,1,2016-03-15,Peñarol,URU,Peñarol,Atlético Nacional,COL,Atlético Nacional,0.0,4.0,visitante,0.0,2.0,,,,False,,openfootball
2016,Group,,E,1,2016-04-05,Huracán,ARG,Huracán,Sporting Cristal,PER,Sporting Cristal,4.0,2.0,mandante,2.0,2.0,,,,False,,openfootball
2016,Group,,E,1,2016-04-12,Huracán,ARG,Huracán,Peñarol,URU,Peñarol,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,E,1,2016-04-12,Sporting Cristal,PER,Sporting Cristal,Atlético Nacional,COL,Atlético Nacional,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Group,,E,1,2016-04-19,Atlético Nacional,COL,Atlético Nacional,Huracán,ARG,Huracán,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,E,1,2016-04-19,Peñarol,URU,Peñarol,Sporting Cristal,PER,Sporting Cristal,4.0,3.0,mandante,1.0,3.0,,,,False,,openfootball
2016,Group,,B,1,2016-02-17,FBC Melgar,PER,Melgar,Atlético Mineiro,BRA,Atlético Mineiro,1.0,2.0,visitante,1.0,2.0,,,,False,,openfootball
2016,Group,,B,1,2016-02-18,Independiente del Valle,ECU,Independiente del Valle,Colo-Colo,CHI,Colo-Colo,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2016,Group,,B,1,2016-02-24,Colo-Colo,CHI,Colo-Colo,FBC Melgar,PER,Melgar,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,B,1,2016-02-24,Atlético Mineiro,BRA,Atlético Mineiro,Independiente del Valle,ECU,Independiente del Valle,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,B,1,2016-03-01,FBC Melgar,PER,Melgar,Independiente del Valle,ECU,Independiente del Valle,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Group,,B,1,2016-03-10,Colo-Colo,CHI,Colo-Colo,Atlético Mineiro,BRA,Atlético Mineiro,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,B,1,2016-03-15,Independiente del Valle,ECU,Independiente del Valle,FBC Melgar,PER,Melgar,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,B,1,2016-03-16,Atlético Mineiro,BRA,Atlético Mineiro,Colo-Colo,CHI,Colo-Colo,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,B,1,2016-04-06,Independiente del Valle,ECU,Independiente del Valle,Atlético Mineiro,BRA,Atlético Mineiro,3.0,2.0,mandante,3.0,1.0,,,,False,,openfootball
2016,Group,,B,1,2016-04-07,FBC Melgar,PER,Melgar,Colo-Colo,CHI,Colo-Colo,1.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2016,Group,,B,1,2016-04-14,Atlético Mineiro,BRA,Atlético Mineiro,FBC Melgar,PER,Melgar,4.0,0.0,mandante,3.0,0.0,,,,False,,openfootball
2016,Group,,B,1,2016-04-14,Colo-Colo,CHI,Colo-Colo,Independiente del Valle,ECU,Independiente del Valle,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,F,1,2016-02-18,Deportivo Toluca,MEX,Toluca,Grêmio Porto Alegre,BRA,Grêmio,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,F,1,2016-02-23,LDU Quito,ECU,LDU,San Lorenzo,ARG,San Lorenzo,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,F,1,2016-03-02,San Lorenzo,ARG,San Lorenzo,Deportivo Toluca,MEX,Toluca,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2016,Group,,F,1,2016-03-02,Grêmio Porto Alegre,BRA,Grêmio,LDU Quito,ECU,LDU,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,F,1,2016-03-09,Grêmio Porto Alegre,BRA,Grêmio,San Lorenzo,ARG,San Lorenzo,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2016,Group,,F,1,2016-03-10,LDU Quito,ECU,LDU,Deportivo Toluca,MEX,Toluca,1.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Group,,F,1,2016-03-15,San Lorenzo,ARG,San Lorenzo,Grêmio Porto Alegre,BRA,Grêmio,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2016,Group,,F,1,2016-04-05,Deportivo Toluca,MEX,Toluca,LDU Quito,ECU,LDU,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2016,Group,,F,1,2016-04-12,Deportivo Toluca,MEX,Toluca,San Lorenzo,ARG,San Lorenzo,2.0,1.0,mandante,0.0,1.0,,,,False,,openfootball
2016,Group,,F,1,2016-04-13,LDU Quito,ECU,LDU,Grêmio Porto Alegre,BRA,Grêmio,2.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2016,Group,,F,1,2016-04-19,Grêmio Porto Alegre,BRA,Grêmio,Deportivo Toluca,MEX,Toluca,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,F,1,2016-04-19,San Lorenzo,ARG,San Lorenzo,LDU Quito,ECU,LDU,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-02-17,Deportivo Táchira,VEN,Deportivo Táchira,Club Olimpia,PAR,Olimpia,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-02-19,Pumas UNAM,MEX,Pumas UNAM,Emelec,ECU,Emelec,4.0,2.0,mandante,2.0,1.0,,,,False,,openfootball
2016,Group,,C,1,2016-02-25,Emelec,ECU,Emelec,Deportivo Táchira,VEN,Deportivo Táchira,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-03-01,Club Olimpia,PAR,Olimpia,Pumas UNAM,MEX,Pumas UNAM,0.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-03-08,Emelec,ECU,Emelec,Club Olimpia,PAR,Olimpia,2.0,2.0,empate,1.0,2.0,,,,False,,openfootball
2016,Group,,C,1,2016-03-09,Deportivo Táchira,VEN,Deportivo Táchira,Pumas UNAM,MEX,Pumas UNAM,2.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-03-17,Club Olimpia,PAR,Olimpia,Emelec,ECU,Emelec,4.0,2.0,mandante,1.0,1.0,,,,False,,openfootball
2016,Group,,C,1,2016-03-18,Pumas UNAM,MEX,Pumas UNAM,Deportivo Táchira,VEN,Deportivo Táchira,4.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-04-05,Deportivo Táchira,VEN,Deportivo Táchira,Emelec,ECU,Emelec,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-04-07,Pumas UNAM,MEX,Pumas UNAM,Club Olimpia,PAR,Olimpia,4.0,1.0,mandante,0.0,1.0,,,,False,,openfootball
2016,Group,,C,1,2016-04-13,Club Olimpia,PAR,Olimpia,Deportivo Táchira,VEN,Deportivo Táchira,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,C,1,2016-04-13,Emelec,ECU,Emelec,Pumas UNAM,MEX,Pumas UNAM,2.0,3.0,visitante,1.0,2.0,,,,False,,openfootball
2016,Group,,D,1,2016-02-17,Santa Fe,COL,Santa Fe,Cerro Porteño,PAR,Cerro Porteño,0.0,0.0,empate,,,,,,False,,openfootball
2016,Group,,D,1,2016-02-17,Cobresal,CHI,Cobresal,Corinthians SP,BRA,Corinthians,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-02-25,Cerro Porteño,PAR,Cerro Porteño,Cobresal,CHI,Cobresal,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-03-02,Corinthians SP,BRA,Corinthians,Santa Fe,COL,Santa Fe,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-03-09,Cobresal,CHI,Cobresal,Santa Fe,COL,Santa Fe,1.0,2.0,visitante,0.0,2.0,,,,False,,openfootball
2016,Group,,D,1,2016-03-09,Cerro Porteño,PAR,Cerro Porteño,Corinthians SP,BRA,Corinthians,3.0,2.0,mandante,0.0,1.0,,,,False,,openfootball
2016,Group,,D,1,2016-03-15,Santa Fe,COL,Santa Fe,Cobresal,CHI,Cobresal,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-03-16,Corinthians SP,BRA,Corinthians,Cerro Porteño,PAR,Cerro Porteño,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-04-06,Santa Fe,COL,Santa Fe,Corinthians SP,BRA,Corinthians,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-04-13,Cobresal,CHI,Cobresal,Cerro Porteño,PAR,Cerro Porteño,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-04-20,Corinthians SP,BRA,Corinthians,Cobresal,CHI,Cobresal,6.0,0.0,mandante,4.0,0.0,,,,False,,openfootball
2016,Group,,D,1,2016-04-20,Cerro Porteño,PAR,Cerro Porteño,Santa Fe,COL,Santa Fe,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-26,Huracán,ARG,Huracán,Atlético Nacional,COL,Atlético Nacional,0.0,0.0,empate,,,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-26,Deportivo Táchira,VEN,Deportivo Táchira,Pumas UNAM,MEX,Pumas UNAM,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-27,Racing Club,ARG,Racing,Atlético Mineiro,BRA,Atlético Mineiro,0.0,0.0,empate,,,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-27,Nacional,URU,Nacional,Corinthians SP,BRA,Corinthians,0.0,0.0,empate,,,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-27,Grêmio Porto Alegre,BRA,Grêmio,Rosario Central,ARG,Rosario Central,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-28,Independiente del Valle,ECU,Independiente del Valle,River Plate,URU,River Plate,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-28,São Paulo FC,BRA,São Paulo,Deportivo Toluca,MEX,Toluca,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,1,2016-04-28,Cerro Porteño,PAR,Cerro Porteño,Boca Juniors,ARG,Boca Juniors,1.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-03,Atlético Nacional,COL,Atlético Nacional,Huracán,ARG,Huracán,4.0,2.0,mandante,1.0,1.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-03,Pumas UNAM,MEX,Pumas UNAM,Deportivo Táchira,VEN,Deportivo Táchira,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-04,Deportivo Toluca,MEX,Toluca,São Paulo FC,BRA,São Paulo,3.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-04,River Plate,URU,River Plate,Independiente del Valle,ECU,Independiente del Valle,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-04,Corinthians SP,BRA,Corinthians,Nacional,URU,Nacional,2.0,2.0,empate,1.0,1.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-04,Atlético Mineiro,BRA,Atlético Mineiro,Racing Club,ARG,Racing,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-05,Rosario Central,ARG,Rosario Central,Grêmio Porto Alegre,BRA,Grêmio,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2016,Playoffs,Round of 16,,2,2016-05-05,Boca Juniors,ARG,Boca Juniors,Cerro Porteño,PAR,Cerro Porteño,3.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2016,Finals,Quarterfinals,,1,2016-05-11,São Paulo FC,BRA,São Paulo,Atlético Mineiro,BRA,Atlético Mineiro,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2016,Finals,Quarterfinals,,1,2016-05-12,Nacional,URU,Nacional,Boca Juniors,ARG,Boca Juniors,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2016,Finals,Quarterfinals,,1,2016-05-12,Rosario Central,ARG,Rosario Central,Atlético Nacional,COL,Atlético Nacional,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
